4892,43.043096,-0.000258,0.348371,10.003000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.026358,4892,4783,100,26
4918,43.292888,0.004608,0.309271,10.003000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.017183,4918,4810,101,26
4965,43.542949,0.005987,0.152681,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,24,1,0.025199,4965,4837,103,26
4980,43.793156,0.003912,0.088723,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.016048,4980,4866,105,28
5007,44.043309,0.001313,0.050014,9.996000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.025164,5007,4892,106,28
5034,44.293662,-0.000295,0.091108,9.994000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.022105,5034,4920,106,28
5067,44.543439,0.001765,0.848971,9.992000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.015181,5067,4946,109,28
5091,44.792918,-0.003441,1.468518,9.990000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.018415,5091,4975,111,28
5125,45.043324,-0.010534,2.108466,9.990000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.021545,5125,4999,114,28
5147,45.293151,-0.015238,2.705590,9.992000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,5,1,0.013525,5147,5025,116,28
5187,45.543316,-0.014455,3.738010,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,16,1,0.021329,5187,5053,117,28
5214,45.793083,-0.011439,4.191695,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.015394,5214,5083,117,28
5234,46.043115,0.000000,4.849268,9.998000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.013192,5234,5108,118,28
5261,46.293402,0.000000,5.403702,9.998000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.012583,5261,5135,118,28
5292,46.542978,0.000000,5.973692,9.998000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.011171,5292,5162,120,28
5322,46.793274,0.000000,6.549969,9.996000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.013027,5322,5188,122,28
5347,47.043074,0.000000,7.126247,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.011985,5347,5214,124,28
5376,47.293210,-0.010000,7.616653,9.994000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.008335,5376,5241,125,28
5401,47.542830,-0.020000,7.858734,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.010092,5401,5268,126,28
5431,47.792901,-0.020000,7.752522,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.004592,5431,5298,126,28
5459,48.042916,-0.010000,7.304286,10.005000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.002652,5459,5328,126,28
5488,48.292966,0.010000,6.629593,10.001000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,3,1,0.001980,5488,5357,127,28
